date,platform,account_id,geo,currency,fx_to_usd,campaign_id,adset_id,ad_id,creative_id,audience_id,vertical,objective,funnel_stage,device,placement,bid_strategy,daily_budget,spend,spend_usd,impressions,clicks,ctr,cpm,cpc,conversions_total,leads,purchases,add_to_cart,initiate_checkout,revenue,revenue_usd,roas,video_views,video_2s_views,video_6s_views,engagements,installs,emq_score,pixel_health_score,signal_strength_score,creative_fatigue_score,budget_pacing_ratio,learning_phase,roas_alert,emq_degraded_flag,anomaly_flag,auto_resolve_applied,conv_1d_click,conv_7d_click,conv_1d_view,label_next_7d_roas,label_next_7d_conversions,predicted_ctr,predicted_cvr,predicted_roas,search_impr_share,quality_score,avg_position_est
2025-11-27,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,30.3,32.0,8.79,6405,109,0.019,5.23,0.29,2,0,2,3,2,97.91,26.9,3.06,2797,1771,1009,20,0,75.1,77.8,74,26,1.056,Limited,0,0,0,0,1,1,0,3.201,2,0.0203,0.02107,1.96,,,
2025-11-28,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,35.46,33.22,9.13,5894,114,0.01864,5.58,0.29,0,0,0,0,0,0.0,0.0,0.0,1472,729,584,29,0,73.8,77.8,64,26,0.937,Limited,0,0,0,0,0,0,0,3.741,0,0.01887,0.01376,0.397,,,
2025-11-29,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,32.8,32.38,8.89,6271,93,0.01534,5.38,0.35,1,0,1,2,1,35.48,9.75,1.096,1676,1035,717,41,0,77.3,77.8,66,28,0.987,Limited,0,0,0,0,0,0,0,3.05,0,0.01543,0.01305,1.223,,,
2025-11-30,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,26.06,27.39,7.52,4874,79,0.01662,5.39,0.35,0,0,0,0,0,0.0,0.0,0.0,2159,1068,772,27,0,66.3,77.8,68,24,1.051,Limited,1,0,0,0,0,0,0,3.396,0,0.01831,0.01342,0.0,,,
2025-12-01,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,26.87,26.19,7.19,4473,77,0.01741,5.45,0.34,1,0,1,2,1,31.39,8.62,1.199,1701,1060,590,28,0,86.7,77.8,82,26,0.975,Limited,0,0,0,0,0,0,0,2.677,1,0.01752,0.02632,1.504,,,
2025-12-02,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,31.12,28.62,7.86,5583,94,0.01617,5.49,0.3,3,0,3,8,3,66.56,18.29,2.326,2358,1587,832,41,0,85.1,77.8,67,29,0.919,Limited,0,0,0,0,1,1,0,3.627,3,0.01488,0.02179,2.541,,,
2025-12-03,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,26.51,27.77,7.63,5279,97,0.01654,5.56,0.29,0,0,0,0,0,0.0,0.0,0.0,2404,1434,864,31,0,69.4,77.8,76,28,1.047,Limited,0,0,0,0,0,0,0,3.045,0,0.01505,0.01139,0.113,,,
2025-12-04,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,27.73,29.42,8.08,5256,75,0.0146,5.56,0.39,2,0,2,5,2,15.33,4.21,0.521,1757,1079,685,25,0,82.7,77.8,69,41,1.061,Limited,0,0,0,0,0,1,0,3.027,2,0.01355,0.0096,0.033,,,
2025-12-05,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,34.29,38.6,10.6,7324,134,0.01702,5.44,0.29,1,0,1,2,1,63.07,17.33,1.634,1205,644,384,44,0,75.7,77.8,80,26,1.125,Limited,0,0,0,0,0,0,0,2.276,0,0.01583,0.01178,1.675,,,
2025-12-06,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,29.63,30.37,8.34,5913,92,0.01632,5.31,0.33,2,0,2,2,2,76.89,21.12,2.532,1004,521,244,48,0,76.0,77.8,72,36,1.025,Limited,0,0,0,0,1,1,0,2.54,2,0.01559,0.01424,2.156,,,
2025-12-07,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,35.64,39.6,10.88,7539,127,0.01556,5.53,0.31,0,0,0,0,0,0.0,0.0,0.0,1882,1115,734,70,0,74.9,77.8,71,36,1.111,Limited,0,0,0,0,0,0,0,3.03,0,0.01645,0.02152,0.309,,,
2025-12-08,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,25.92,24.18,6.64,4288,69,0.01496,5.38,0.35,1,0,1,2,1,41.91,11.51,1.734,772,466,257,26,0,61.5,77.8,76,41,0.933,Limited,0,1,0,0,0,0,0,2.273,0,0.01402,0.01076,1.858,,,
2025-12-09,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,30.53,28.37,7.79,4820,68,0.01491,5.46,0.42,0,0,0,0,0,0.0,0.0,0.0,876,620,299,22,0,75.9,77.8,68,32,0.929,Limited,1,0,0,0,0,0,0,3.01,0,0.0133,0.01877,0.302,,,
2025-12-10,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,27.19,29.03,7.97,5296,80,0.01593,5.18,0.36,3,0,3,3,5,125.28,34.42,4.316,2386,1472,1021,13,0,65.4,77.8,76,41,1.068,Limited,0,0,0,0,1,2,0,4.031,2,0.01583,0.00899,4.865,,,
2025-12-11,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,34.84,38.89,10.68,7462,104,0.01538,5.56,0.37,0,0,0,0,0,0.0,0.0,0.0,2320,1595,685,37,0,80.0,77.8,74,44,1.116,Limited,0,0,0,0,0,0,0,2.846,0,0.01427,0.01651,0.072,,,
2025-12-12,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,34.67,34.73,9.54,6132,65,0.01115,5.3,0.53,1,0,1,1,1,48.62,13.36,1.4,3019,1895,905,10,0,75.7,77.8,71,38,1.002,Limited,0,0,0,0,0,0,0,2.601,0,0.0126,0.01428,1.397,,,
2025-12-13,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,30.35,29.58,8.13,5131,69,0.01439,5.52,0.43,1,0,1,1,1,68.34,18.77,2.311,1223,806,431,34,0,89.9,77.8,75,41,0.974,Limited,0,0,0,0,0,0,0,3.232,1,0.01346,0.0194,2.356,,,
2025-12-14,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,29.53,29.42,8.08,5213,70,0.01239,5.51,0.42,3,0,3,4,4,151.58,41.64,5.152,1944,1079,510,17,0,77.0,77.8,65,39,0.996,Limited,0,0,0,0,1,2,0,2.671,2,0.01323,0.01719,3.874,,,
2025-12-15,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,32.54,33.87,9.31,5778,100,0.01933,5.41,0.34,2,0,2,3,2,49.46,13.59,1.46,1864,1166,609,30,0,74.8,77.8,62,47,1.041,Limited,0,0,0,0,0,1,0,2.185,1,0.01752,0.01445,1.825,,,
2025-12-16,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,30.55,27.6,7.58,5372,86,0.0145,5.47,0.32,2,0,2,2,2,130.33,35.8,4.722,1465,854,443,30,0,79.9,77.8,80,42,0.903,Limited,0,0,0,0,1,1,0,2.89,1,0.0138,0.01681,4.208,,,
2025-12-17,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,35.51,38.96,10.7,7149,69,0.0111,5.23,0.56,0,0,0,0,0,0.0,0.0,0.0,3839,2403,971,13,0,75.9,77.8,81,44,1.097,Limited,1,0,0,0,0,0,0,2.812,0,0.01204,0.01267,0.452,,,
2025-12-18,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,31.3,30.68,8.43,5773,63,0.01203,5.24,0.49,1,0,1,1,1,54.23,14.9,1.768,2434,1409,759,22,0,67.1,77.8,67,42,0.98,Limited,0,1,0,0,0,0,0,2.766,1,0.01096,0.0105,1.635,,,
2025-12-19,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,35.5,39.35,10.81,7280,125,0.01539,5.37,0.31,1,0,1,1,1,25.0,6.87,0.635,1663,918,556,55,0,64.7,77.8,74,45,1.108,Limited,0,0,0,0,0,0,0,3.475,0,0.01529,0.00948,0.571,,,
2025-12-20,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,27.92,30.36,8.34,5742,89,0.01487,5.18,0.34,2,0,2,3,2,61.33,16.85,2.02,1371,670,350,36,0,71.5,77.8,72,48,1.087,Limited,0,0,0,0,1,1,0,2.795,2,0.01322,0.01459,2.161,,,
2025-12-21,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,27.21,28.47,7.82,5617,53,0.01037,5.29,0.54,2,0,2,2,2,70.9,19.48,2.49,2839,1570,962,11,0,88.6,77.8,67,47,1.047,Limited,0,0,0,0,0,1,0,2.701,2,0.01015,0.01306,2.29,,,
2025-12-22,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,27.24,27.86,7.65,5425,93,0.01594,5.47,0.3,1,0,1,1,1,25.27,6.94,0.907,2551,1175,863,40,0,88.9,77.8,86,45,1.023,Limited,0,0,0,0,0,0,0,2.352,1,0.01578,0.01268,1.21,,,
2025-12-23,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,34.36,31.68,8.7,6167,86,0.01504,5.31,0.37,0,0,0,0,0,0.0,0.0,0.0,3108,1589,872,17,0,60.8,77.8,60,47,0.922,Limited,0,0,0,0,0,0,0,2.79,0,0.01189,0.00915,0.112,,,
2025-12-24,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,31.61,35.29,9.69,6148,86,0.01411,5.45,0.41,0,0,0,0,0,0.0,0.0,0.0,1078,529,373,15,0,73.7,77.8,68,27,1.116,Limited,0,0,0,0,0,0,0,3.602,0,0.01458,0.0218,0.0,,,
2025-12-25,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,33.07,32.74,8.99,6160,126,0.02026,5.33,0.26,1,0,1,2,1,41.52,11.41,1.268,1795,1206,767,32,0,75.2,77.8,69,16,0.99,Limited,0,0,0,0,0,0,0,3.225,0,0.0194,0.01321,1.966,,,
2025-12-26,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,29.41,31.74,8.72,6169,115,0.01868,5.37,0.28,4,1,4,9,5,57.19,15.71,1.802,2613,1639,1057,23,0,78.4,77.8,66,20,1.079,Limited,0,0,0,0,1,3,0,2.982,5,0.01937,0.01886,1.364,,,
2025-12-27,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,32.05,37.64,10.34,6764,135,0.01836,5.49,0.28,5,1,5,13,7,336.35,92.4,8.935,3551,2248,1669,42,0,68.0,77.8,67,17,1.175,Limited,0,0,0,0,3,4,1,2.908,6,0.01592,0.01408,7.943,,,
2025-12-28,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,36.65,35.51,9.76,6954,95,0.01526,5.24,0.37,1,0,1,1,1,65.48,17.99,1.844,1399,867,596,41,0,87.8,77.8,80,20,0.969,Limited,0,0,0,0,0,0,0,3.718,1,0.01676,0.02079,1.732,,,
2025-12-29,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,31.2,31.92,8.77,5423,92,0.01798,5.46,0.35,1,0,1,2,1,28.55,7.84,0.894,2919,1885,1086,35,0,67.3,77.8,74,14,1.023,Limited,1,0,0,0,0,0,0,2.897,1,0.01589,0.01562,0.766,,,
2025-12-30,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_JJTT1RMG,AD_JQZAP10O,CR_WYOJFLJO,AU_VZHMASQX,Apps,Sales,TOF,Desktop,Reels,Maximize Conversions,32.9,31.19,8.57,6232,93,0.0159,5.29,0.34,0,0,0,0,0,0.0,0.0,0.0,2829,1747,1121,50,0,78.2,77.8,75,23,0.948,Limited,0,0,0,0,0,0,0,2.705,0,0.01463,0.02192,0.0,,,
2025-11-01,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,29.05,29.92,8.22,4342,66,0.01632,7.04,0.45,0,0,0,0,0,0.0,0.0,0.0,0,0,0,19,0,68.0,77.8,73,6,1.03,Learning,0,0,0,0,0,0,0,2.528,0,0.01603,0.01912,0.0,,,
2025-11-02,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,31.35,32.57,8.95,5008,65,0.01413,6.82,0.5,0,0,0,0,0,0.0,0.0,0.0,0,0,0,12,0,72.2,77.8,72,0,1.039,Learning,0,0,0,0,0,0,0,1.89,0,0.01458,0.01625,0.0,,,
2025-11-03,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,32.37,30.02,8.25,4885,64,0.0133,6.7,0.47,0,0,0,0,0,0.0,0.0,0.0,0,0,0,33,0,81.5,77.8,71,13,0.927,Learning,0,0,0,0,0,0,0,2.754,0,0.01236,0.0177,0.0,,,
2025-11-04,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,39.27,37.43,10.28,5017,64,0.01405,6.87,0.58,2,0,2,3,3,56.08,15.41,1.498,0,0,0,31,0,68.7,77.8,64,0,0.953,Learning,0,1,0,0,1,1,0,2.973,2,0.01515,0.01972,0.957,,,
2025-11-05,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,39.16,40.01,10.99,5517,90,0.01802,6.95,0.44,4,1,4,9,7,130.41,35.83,3.26,0,0,0,41,0,56.6,77.8,61,12,1.022,Learning,0,0,0,0,2,3,0,3.367,4,0.01961,0.01692,3.531,,,
2025-11-06,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,28.8,26.63,7.31,3949,62,0.01586,6.97,0.43,0,0,0,0,0,0.0,0.0,0.0,0,0,0,26,0,68.2,77.8,75,7,0.925,Learning,0,0,0,0,0,0,0,2.755,0,0.01547,0.0199,0.417,,,
2025-11-07,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,35.39,31.8,8.74,4846,81,0.01537,6.87,0.39,1,0,1,2,1,28.2,7.75,0.887,0,0,0,25,0,82.7,77.8,71,23,0.898,Learning,0,0,0,0,0,0,0,1.826,1,0.01358,0.01866,0.976,,,
2025-11-08,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,37.68,40.55,11.14,5839,60,0.0116,6.72,0.68,0,0,0,0,0,0.0,0.0,0.0,0,0,0,24,0,75.6,77.8,64,18,1.076,Limited,0,0,0,0,0,0,0,1.633,0,0.01291,0.01661,0.169,,,
2025-11-09,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,34.7,35.56,9.77,4919,70,0.01321,6.76,0.51,1,0,1,2,1,77.43,21.27,2.177,0,0,0,13,0,80.1,77.8,76,33,1.025,Limited,0,0,0,0,0,0,0,2.458,0,0.01378,0.01388,2.707,,,
2025-11-10,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,40.42,41.14,11.3,6081,71,0.01183,6.88,0.58,1,0,1,2,1,60.66,16.67,1.475,0,0,0,30,0,71.6,77.8,75,30,1.018,Limited,0,0,0,0,0,0,0,2.393,0,0.01343,0.01726,1.561,,,
2025-11-11,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,34.35,30.01,8.24,4620,55,0.01317,6.93,0.55,0,0,0,0,0,0.0,0.0,0.0,0,0,0,15,0,66.6,77.8,67,31,0.874,Limited,0,0,0,0,0,0,0,2.445,0,0.01301,0.01288,0.0,,,
2025-11-12,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,28.55,25.87,7.11,3748,46,0.01357,6.64,0.56,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20,0,61.1,77.8,64,30,0.906,Limited,0,0,0,0,0,0,0,1.669,0,0.01504,0.01296,0.051,,,
2025-11-13,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,30.62,31.01,8.52,4358,62,0.01267,6.77,0.5,1,0,1,2,1,28.58,7.85,0.922,0,0,0,13,0,76.7,77.8,62,25,1.013,Limited,0,0,0,0,0,0,0,2.034,1,0.01066,0.00792,0.951,,,
2025-11-14,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,32.49,35.56,9.77,5363,69,0.01304,6.86,0.52,4,1,4,10,6,220.77,60.65,6.208,0,0,0,29,0,76.1,77.8,74,31,1.095,Limited,0,0,0,0,2,3,1,2.311,4,0.01397,0.01841,6.753,,,
2025-11-15,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,31.85,35.3,9.7,5374,55,0.01123,6.71,0.64,1,0,1,2,1,43.26,11.88,1.225,0,0,0,22,0,61.7,77.8,57,35,1.108,Limited,0,1,0,0,0,0,0,1.528,0,0.01031,0.02213,0.961,,,
2025-11-16,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,36.84,37.96,10.43,6035,69,0.01156,6.59,0.55,1,0,1,1,1,33.95,9.33,0.894,0,0,0,23,0,74.1,77.8,68,39,1.03,Limited,0,0,0,0,0,0,0,2.682,1,0.01011,0.01268,0.976,,,
2025-11-17,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,29.46,31.87,8.75,4621,55,0.01271,6.96,0.58,0,0,0,0,0,0.0,0.0,0.0,0,0,0,8,0,75.8,77.8,67,33,1.082,Limited,0,0,0,0,0,0,0,2.008,0,0.01416,0.0197,0.025,,,
2025-11-18,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,29.26,26.27,7.22,3736,42,0.01258,6.65,0.63,1,0,1,1,1,65.66,18.04,2.5,0,0,0,14,0,76.9,77.8,68,32,0.898,Limited,0,0,0,0,0,0,0,2.346,0,0.0109,0.01438,2.019,,,
2025-11-19,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,34.29,35.01,9.62,4969,72,0.01368,6.58,0.49,1,0,1,1,1,36.29,9.97,1.037,0,0,0,31,0,62.5,77.8,61,35,1.021,Limited,0,0,0,0,0,0,0,3.063,1,0.01232,0.01866,0.647,,,
2025-11-20,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,36.62,33.74,9.27,5538,78,0.01303,6.6,0.43,1,0,1,2,1,39.94,10.97,1.184,0,0,0,23,0,75.4,77.8,77,38,0.921,Limited,0,0,0,0,0,0,0,2.005,0,0.01228,0.02182,0.816,,,
2025-11-21,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,31.27,30.03,8.25,4485,43,0.01054,6.98,0.7,0,0,0,0,0,0.0,0.0,0.0,0,0,0,15,0,62.2,77.8,59,40,0.96,Limited,0,0,0,0,0,0,0,2.492,0,0.00948,0.01404,0.136,,,
2025-11-22,Meta,act_5942859575,Qatar,QAR,0.274725,C_WKPUMQGK,AS_BX7V03NL,AD_RYZDAE00,CR_JQWX4HH5,AU_ZX3KIAD9,Apps,Sales,TOF,Mobile,Audience Network,Lowest Cost,35.78,41.3,11.35,5890,81,0.01489,6.93,0.51,1,0,1,1,1,39.66,10.9,0.96,0,0,0,31,0,72.9,77.8,74,31,1.154,Limited,0,0,0,0,0,0,0,2.033,1,0.01378,0.01265,0.79,,,
